areaId,minLat,maxLat,minLon,maxLon,active
7712,26.9709,26.9809,-80.1891,-80.1691,0
7713,26.9709,26.9809,-80.1691,-80.1491,0
7714,26.9709,26.9809,-80.1491,-80.1291,1
7715,26.9709,26.9809,-80.1291,-80.1091,1
7716,26.9709,26.9809,-80.1091,-80.0891,0
7717,26.9709,26.9809,-80.0891,-80.0691,1
7718,26.9709,26.9809,-80.0691,-80.0491,1
7719,26.9709,26.9809,-80.0491,-80.0291,1
7720,26.9709,26.9809,-80.0291,-80.0091,1
7721,26.9709,26.9809,-80.0091,-79.9891,1
7722,26.9709,26.9809,-79.9891,-79.9691,1
7723,26.9709,26.9809,-79.9691,-79.9491,1
7724,26.9709,26.9809,-79.9491,-79.9291,1
7725,26.9709,26.9809,-79.9291,-79.9091,1
7726,26.9709,26.9809,-79.9091,-79.8891,0
7727,26.9709,26.9809,-79.8891,-79.8691,0
7728,26.9709,26.9809,-79.8691,-79.8491,0
7729,26.9809,26.9909,-82.4691,-82.4491,0
7730,26.9809,26.9909,-82.4491,-82.4291,0
7731,26.9809,26.9909,-82.4291,-82.4091,0
7732,26.9809,26.9909,-82.4091,-82.3891,0
7733,26.9809,26.9909,-82.3891,-82.3691,0
7734,26.9809,26.9909,-82.3691,-82.3491,0
7735,26.9809,26.9909,-82.3491,-82.3291,0
7736,26.9809,26.9909,-82.3291,-82.3091,0
7737,26.9809,26.9909,-82.3091,-82.2891,0
7738,26.9809,26.9909,-82.2891,-82.2691,0
7739,26.9809,26.9909,-82.2691,-82.2491,0
7740,26.9809,26.9909,-82.2491,-82.2291,1
7741,26.9809,26.9909,-82.2291,-82.2091,0
7742,26.9809,26.9909,-82.2091,-82.1891,1
7743,26.9809,26.9909,-82.1891,-82.1691,0
7744,26.9809,26.9909,-82.1691,-82.1491,0
7745,26.9809,26.9909,-82.1491,-82.1291,0
7746,26.9809,26.9909,-82.1291,-82.1091,0
7747,26.9809,26.9909,-82.1091,-82.0891,0
7748,26.9809,26.9909,-82.0891,-82.0691,0
7749,26.9809,26.9909,-82.0691,-82.0491,0
7750,26.9809,26.9909,-82.0491,-82.0291,1
7751,26.9809,26.9909,-82.0291,-82.0091,0
7752,26.9809,26.9909,-82.0091,-81.9891,1
7753,26.9809,26.9909,-81.9891,-81.9691,1
7754,26.9809,26.9909,-81.9691,-81.9491,0
7755,26.9809,26.9909,-81.9491,-81.9291,1
7756,26.9809,26.9909,-81.9291,-81.9091,0
7757,26.9809,26.9909,-81.9091,-81.8891,0
7758,26.9809,26.9909,-81.8891,-81.8691,0
7759,26.9809,26.9909,-81.8691,-81.8491,0
7760,26.9809,26.9909,-81.8491,-81.8291,0
7761,26.9809,26.9909,-81.8291,-81.8091,0
7762,26.9809,26.9909,-81.8091,-81.7891,0
7763,26.9809,26.9909,-81.7891,-81.7691,0
7764,26.9809,26.9909,-81.7691,-81.7491,0
7765,26.9809,26.9909,-81.7491,-81.7291,0
7766,26.9809,26.9909,-81.7291,-81.7091,0
7767,26.9809,26.9909,-81.7091,-81.6891,0
7768,26.9809,26.9909,-81.6891,-81.6691,0
7769,26.9809,26.9909,-81.6691,-81.6491,0
7770,26.9809,26.9909,-81.6491,-81.6291,0
7771,26.9809,26.9909,-81.6291,-81.6091,0
7772,26.9809,26.9909,-81.6091,-81.5891,0
7773,26.9809,26.9909,-81.5891,-81.5691,0
7774,26.9809,26.9909,-81.5691,-81.5491,0
7775,26.9809,26.9909,-81.5491,-81.5291,0
7776,26.9809,26.9909,-81.5291,-81.5091,0
7777,26.9809,26.9909,-81.5091,-81.4891,0
7778,26.9809,26.9909,-81.4891,-81.4691,0
7779,26.9809,26.9909,-81.4691,-81.4491,0
7780,26.9809,26.9909,-81.4491,-81.4291,0
7781,26.9809,26.9909,-81.4291,-81.4091,0
7782,26.9809,26.9909,-81.4091,-81.3891,0
7783,26.9809,26.9909,-81.3891,-81.3691,0
7784,26.9809,26.9909,-81.3691,-81.3491,0
7785,26.9809,26.9909,-81.3491,-81.3291,0
7786,26.9809,26.9909,-81.3291,-81.3091,0
7787,26.9809,26.9909,-81.3091,-81.2891,0
7788,26.9809,26.9909,-81.2891,-81.2691,0
7789,26.9809,26.9909,-81.2691,-81.2491,0
7790,26.9809,26.9909,-81.2491,-81.2291,0
7791,26.9809,26.9909,-81.2291,-81.2091,0
7792,26.9809,26.9909,-81.2091,-81.1891,0
7793,26.9809,26.9909,-81.1891,-81.1691,0
7794,26.9809,26.9909,-81.1691,-81.1491,0
7795,26.9809,26.9909,-81.1491,-81.1291,0
7796,26.9809,26.9909,-81.1291,-81.1091,0
7797,26.9809,26.9909,-81.1091,-81.0891,0
7798,26.9809,26.9909,-81.0891,-81.0691,1
7799,26.9809,26.9909,-81.0691,-81.0491,1
7800,26.9809,26.9909,-81.0491,-81.0291,1
7801,26.9809,26.9909,-81.0291,-81.0091,1
7802,26.9809,26.9909,-81.0091,-80.9891,1
7803,26.9809,26.9909,-80.9891,-80.9691,1
7804,26.9809,26.9909,-80.9691,-80.9491,1
7805,26.9809,26.9909,-80.9491,-80.9291,1
7806,26.9809,26.9909,-80.9291,-80.9091,1
7807,26.9809,26.9909,-80.9091,-80.8891,1
7808,26.9809,26.9909,-80.8891,-80.8691,1
7809,26.9809,26.9909,-80.8691,-80.8491,1
7810,26.9809,26.9909,-80.8491,-80.8291,1
7811,26.9809,26.9909,-80.8291,-80.8091,1
7812,26.9809,26.9909,-80.8091,-80.7891,1
7813,26.9809,26.9909,-80.7891,-80.7691,1
7814,26.9809,26.9909,-80.7691,-80.7491,1
7815,26.9809,26.9909,-80.7491,-80.7291,1
7816,26.9809,26.9909,-80.7291,-80.7091,1
7817,26.9809,26.9909,-80.7091,-80.6891,1
7818,26.9809,26.9909,-80.6891,-80.6691,1
7819,26.9809,26.9909,-80.6691,-80.6491,1
7820,26.9809,26.9909,-80.6491,-80.6291,1
7821,26.9809,26.9909,-80.6291,-80.6091,1
7822,26.9809,26.9909,-80.6091,-80.5891,0
7823,26.9809,26.9909,-80.5891,-80.5691,0
7824,26.9809,26.9909,-80.5691,-80.5491,0
7825,26.9809,26.9909,-80.5491,-80.5291,0
7826,26.9809,26.9909,-80.5291,-80.5091,0
7827,26.9809,26.9909,-80.5091,-80.4891,0
7828,26.9809,26.9909,-80.4891,-80.4691,0
7829,26.9809,26.9909,-80.4691,-80.4491,0
7830,26.9809,26.9909,-80.4491,-80.4291,0
7831,26.9809,26.9909,-80.4291,-80.4091,0
7832,26.9809,26.9909,-80.4091,-80.3891,0
7833,26.9809,26.9909,-80.3891,-80.3691,0
7834,26.9809,26.9909,-80.3691,-80.3491,0
7835,26.9809,26.9909,-80.3491,-80.3291,0
7836,26.9809,26.9909,-80.3291,-80.3091,0
7837,26.9809,26.9909,-80.3091,-80.2891,0
7838,26.9809,26.9909,-80.2891,-80.2691,0
7839,26.9809,26.9909,-80.2691,-80.2491,0
7840,26.9809,26.9909,-80.2491,-80.2291,0
7841,26.9809,26.9909,-80.2291,-80.2091,0
7842,26.9809,26.9909,-80.2091,-80.1891,0
7843,26.9809,26.9909,-80.1891,-80.1691,0
7844,26.9809,26.9909,-80.1691,-80.1491,0
7845,26.9809,26.9909,-80.1491,-80.1291,0
7846,26.9809,26.9909,-80.1291,-80.1091,0
7847,26.9809,26.9909,-80.1091,-80.0891,1
7848,26.9809,26.9909,-80.0891,-80.0691,0
7849,26.9809,26.9909,-80.0691,-80.0491,1
7850,26.9809,26.9909,-80.0491,-80.0291,1
7851,26.9809,26.9909,-80.0291,-80.0091,0
7852,26.9809,26.9909,-80.0091,-79.9891,1
7853,26.9809,26.9909,-79.9891,-79.9691,1
7854,26.9809,26.9909,-79.9691,-79.9491,1
7855,26.9809,26.9909,-79.9491,-79.9291,1
7856,26.9809,26.9909,-79.9291,-79.9091,1
7857,26.9809,26.9909,-79.9091,-79.8891,1
7858,26.9809,26.9909,-79.8891,-79.8691,0
7859,26.9809,26.9909,-79.8691,-79.8491,0
7860,26.9909,27.0009,-82.4691,-82.4491,0
7861,26.9909,27.0009,-82.4491,-82.4291,0
7862,26.9909,27.0009,-82.4291,-82.4091,1
7863,26.9909,27.0009,-82.4091,-82.3891,1
7864,26.9909,27.0009,-82.3891,-82.3691,0
7865,26.9909,27.0009,-82.3691,-82.3491,0
7866,26.9909,27.0009,-82.3491,-82.3291,0
7867,26.9909,27.0009,-82.3291,-82.3091,0
7868,26.9909,27.0009,-82.3091,-82.2891,0
7869,26.9909,27.0009,-82.2891,-82.2691,0
7870,26.9909,27.0009,-82.2691,-82.2491,1
7871,26.9909,27.0009,-82.2491,-82.2291,1
7872,26.9909,27.0009,-82.2291,-82.2091,0
7873,26.9909,27.0009,-82.2091,-82.1891,0
7874,26.9909,27.0009,-82.1891,-82.1691,0
7875,26.9909,27.0009,-82.1691,-82.1491,0
7876,26.9909,27.0009,-82.1491,-82.1291,0
7877,26.9909,27.0009,-82.1291,-82.1091,0
7878,26.9909,27.0009,-82.1091,-82.0891,0
7879,26.9909,27.0009,-82.0891,-82.0691,0
7880,26.9909,27.0009,-82.0691,-82.0491,0
7881,26.9909,27.0009,-82.0491,-82.0291,0
7882,26.9909,27.0009,-82.0291,-82.0091,0
7883,26.9909,27.0009,-82.0091,-81.9891,1
7884,26.9909,27.0009,-81.9891,-81.9691,1
7885,26.9909,27.0009,-81.9691,-81.9491,0
7886,26.9909,27.0009,-81.9491,-81.9291,0
7887,26.9909,27.0009,-81.9291,-81.9091,0
7888,26.9909,27.0009,-81.9091,-81.8891,0
7889,26.9909,27.0009,-81.8891,-81.8691,0
7890,26.9909,27.0009,-81.8691,-81.8491,0
7891,26.9909,27.0009,-81.8491,-81.8291,0
7892,26.9909,27.0009,-81.8291,-81.8091,0
7893,26.9909,27.0009,-81.8091,-81.7891,0
7894,26.9909,27.0009,-81.7891,-81.7691,0
7895,26.9909,27.0009,-81.7691,-81.7491,0
7896,26.9909,27.0009,-81.7491,-81.7291,0
7897,26.9909,27.0009,-81.7291,-81.7091,0
7898,26.9909,27.0009,-81.7091,-81.6891,0
7899,26.9909,27.0009,-81.6891,-81.6691,0
7900,26.9909,27.0009,-81.6691,-81.6491,0
7901,26.9909,27.0009,-81.6491,-81.6291,0
7902,26.9909,27.0009,-81.6291,-81.6091,0
7903,26.9909,27.0009,-81.6091,-81.5891,0
7904,26.9909,27.0009,-81.5891,-81.5691,0
7905,26.9909,27.0009,-81.5691,-81.5491,0
7906,26.9909,27.0009,-81.5491,-81.5291,0
7907,26.9909,27.0009,-81.5291,-81.5091,0
7908,26.9909,27.0009,-81.5091,-81.4891,0
7909,26.9909,27.0009,-81.4891,-81.4691,0
7910,26.9909,27.0009,-81.4691,-81.4491,0
7911,26.9909,27.0009,-81.4491,-81.4291,0
7912,26.9909,27.0009,-81.4291,-81.4091,0
7913,26.9909,27.0009,-81.4091,-81.3891,0
7914,26.9909,27.0009,-81.3891,-81.3691,0
7915,26.9909,27.0009,-81.3691,-81.3491,0
7916,26.9909,27.0009,-81.3491,-81.3291,0
7917,26.9909,27.0009,-81.3291,-81.3091,0
7918,26.9909,27.0009,-81.3091,-81.2891,0
7919,26.9909,27.0009,-81.2891,-81.2691,0
7920,26.9909,27.0009,-81.2691,-81.2491,0
7921,26.9909,27.0009,-81.2491,-81.2291,0
7922,26.9909,27.0009,-81.2291,-81.2091,0
7923,26.9909,27.0009,-81.2091,-81.1891,0
7924,26.9909,27.0009,-81.1891,-81.1691,0
7925,26.9909,27.0009,-81.1691,-81.1491,0
7926,26.9909,27.0009,-81.1491,-81.1291,0
7927,26.9909,27.0009,-81.1291,-81.1091,0
7928,26.9909,27.0009,-81.1091,-81.0891,0
7929,26.9909,27.0009,-81.0891,-81.0691,0
7930,26.9909,27.0009,-81.0691,-81.0491,1
7931,26.9909,27.0009,-81.0491,-81.0291,1
7932,26.9909,27.0009,-81.0291,-81.0091,1
7933,26.9909,27.0009,-81.0091,-80.9891,1
7934,26.9909,27.0009,-80.9891,-80.9691,1
7935,26.9909,27.0009,-80.9691,-80.9491,1
7936,26.9909,27.0009,-80.9491,-80.9291,1
7937,26.9909,27.0009,-80.9291,-80.9091,1
7938,26.9909,27.0009,-80.9091,-80.8891,1
7939,26.9909,27.0009,-80.8891,-80.8691,1
7940,26.9909,27.0009,-80.8691,-80.8491,1
7941,26.9909,27.0009,-80.8491,-80.8291,1
7942,26.9909,27.0009,-80.8291,-80.8091,1
7943,26.9909,27.0009,-80.8091,-80.7891,1
7944,26.9909,27.0009,-80.7891,-80.7691,1
7945,26.9909,27.0009,-80.7691,-80.7491,1
7946,26.9909,27.0009,-80.7491,-80.7291,1
7947,26.9909,27.0009,-80.7291,-80.7091,1
7948,26.9909,27.0009,-80.7091,-80.6891,1
7949,26.9909,27.0009,-80.6891,-80.6691,1
7950,26.9909,27.0009,-80.6691,-80.6491,1
7951,26.9909,27.0009,-80.6491,-80.6291,1
7952,26.9909,27.0009,-80.6291,-80.6091,1
7953,26.9909,27.0009,-80.6091,-80.5891,0
7954,26.9909,27.0009,-80.5891,-80.5691,0
7955,26.9909,27.0009,-80.5691,-80.5491,0
7956,26.9909,27.0009,-80.5491,-80.5291,0
7957,26.9909,27.0009,-80.5291,-80.5091,0
7958,26.9909,27.0009,-80.5091,-80.4891,0
7959,26.9909,27.0009,-80.4891,-80.4691,0
7960,26.9909,27.0009,-80.4691,-80.4491,0
7961,26.9909,27.0009,-80.4491,-80.4291,0
7962,26.9909,27.0009,-80.4291,-80.4091,0
7963,26.9909,27.0009,-80.4091,-80.3891,0
7964,26.9909,27.0009,-80.3891,-80.3691,0
7965,26.9909,27.0009,-80.3691,-80.3491,0
7966,26.9909,27.0009,-80.3491,-80.3291,0
7967,26.9909,27.0009,-80.3291,-80.3091,0
7968,26.9909,27.0009,-80.3091,-80.2891,0
7969,26.9909,27.0009,-80.2891,-80.2691,0
7970,26.9909,27.0009,-80.2691,-80.2491,0
7971,26.9909,27.0009,-80.2491,-80.2291,0
7972,26.9909,27.0009,-80.2291,-80.2091,0
7973,26.9909,27.0009,-80.2091,-80.1891,0
7974,26.9909,27.0009,-80.1891,-80.1691,0
7975,26.9909,27.0009,-80.1691,-80.1491,0
7976,26.9909,27.0009,-80.1491,-80.1291,0
7977,26.9909,27.0009,-80.1291,-80.1091,0
7978,26.9909,27.0009,-80.1091,-80.0891,0
7979,26.9909,27.0009,-80.0891,-80.0691,0
7980,26.9909,27.0009,-80.0691,-80.0491,1
7981,26.9909,27.0009,-80.0491,-80.0291,0
7982,26.9909,27.0009,-80.0291,-80.0091,1
7983,26.9909,27.0009,-80.0091,-79.9891,1
7984,26.9909,27.0009,-79.9891,-79.9691,1
7985,26.9909,27.0009,-79.9691,-79.9491,1
7986,26.9909,27.0009,-79.9491,-79.9291,1
7987,26.9909,27.0009,-79.9291,-79.9091,1
7988,26.9909,27.0009,-79.9091,-79.8891,1
7989,26.9909,27.0009,-79.8891,-79.8691,0
7990,26.9909,27.0009,-79.8691,-79.8491,0
7991,27.0009,27.0109,-82.4691,-82.4491,0
7992,27.0009,27.0109,-82.4491,-82.4291,0
7993,27.0009,27.0109,-82.4291,-82.4091,1
7994,27.0009,27.0109,-82.4091,-82.3891,1
7995,27.0009,27.0109,-82.3891,-82.3691,0
7996,27.0009,27.0109,-82.3691,-82.3491,0
7997,27.0009,27.0109,-82.3491,-82.3291,0
7998,27.0009,27.0109,-82.3291,-82.3091,0
7999,27.0009,27.0109,-82.3091,-82.2891,0
8000,27.0009,27.0109,-82.2891,-82.2691,0
8001,27.0009,27.0109,-82.2691,-82.2491,1
8002,27.0009,27.0109,-82.2491,-82.2291,1
8003,27.0009,27.0109,-82.2291,-82.2091,0
8004,27.0009,27.0109,-82.2091,-82.1891,0
8005,27.0009,27.0109,-82.1891,-82.1691,0
8006,27.0009,27.0109,-82.1691,-82.1491,0
8007,27.0009,27.0109,-82.1491,-82.1291,0
8008,27.0009,27.0109,-82.1291,-82.1091,0
8009,27.0009,27.0109,-82.1091,-82.0891,0
8010,27.0009,27.0109,-82.0891,-82.0691,0
8011,27.0009,27.0109,-82.0691,-82.0491,0
8012,27.0009,27.0109,-82.0491,-82.0291,0
8013,27.0009,27.0109,-82.0291,-82.0091,0
8014,27.0009,27.0109,-82.0091,-81.9891,1
8015,27.0009,27.0109,-81.9891,-81.9691,1
8016,27.0009,27.0109,-81.9691,-81.9491,0
8017,27.0009,27.0109,-81.9491,-81.9291,0
8018,27.0009,27.0109,-81.9291,-81.9091,0
8019,27.0009,27.0109,-81.9091,-81.8891,0
8020,27.0009,27.0109,-81.8891,-81.8691,0
8021,27.0009,27.0109,-81.8691,-81.8491,0
8022,27.0009,27.0109,-81.8491,-81.8291,0
8023,27.0009,27.0109,-81.8291,-81.8091,0
8024,27.0009,27.0109,-81.8091,-81.7891,0
8025,27.0009,27.0109,-81.7891,-81.7691,0
8026,27.0009,27.0109,-81.7691,-81.7491,0
8027,27.0009,27.0109,-81.7491,-81.7291,0
8028,27.0009,27.0109,-81.7291,-81.7091,0
8029,27.0009,27.0109,-81.7091,-81.6891,0
8030,27.0009,27.0109,-81.6891,-81.6691,0
8031,27.0009,27.0109,-81.6691,-81.6491,0
8032,27.0009,27.0109,-81.6491,-81.6291,0
8033,27.0009,27.0109,-81.6291,-81.6091,0
8034,27.0009,27.0109,-81.6091,-81.5891,0
8035,27.0009,27.0109,-81.5891,-81.5691,0
8036,27.0009,27.0109,-81.5691,-81.5491,0
8037,27.0009,27.0109,-81.5491,-81.5291,0
8038,27.0009,27.0109,-81.5291,-81.5091,0
8039,27.0009,27.0109,-81.5091,-81.4891,0
8040,27.0009,27.0109,-81.4891,-81.4691,0
8041,27.0009,27.0109,-81.4691,-81.4491,0
8042,27.0009,27.0109,-81.4491,-81.4291,0
8043,27.0009,27.0109,-81.4291,-81.4091,0
8044,27.0009,27.0109,-81.4091,-81.3891,0
8045,27.0009,27.0109,-81.3891,-81.3691,0
8046,27.0009,27.0109,-81.3691,-81.3491,0
8047,27.0009,27.0109,-81.3491,-81.3291,0
8048,27.0009,27.0109,-81.3291,-81.3091,0
8049,27.0009,27.0109,-81.3091,-81.2891,0
8050,27.0009,27.0109,-81.2891,-81.2691,0
8051,27.0009,27.0109,-81.2691,-81.2491,0
8052,27.0009,27.0109,-81.2491,-81.2291,0
8053,27.0009,27.0109,-81.2291,-81.2091,0
8054,27.0009,27.0109,-81.2091,-81.1891,0
8055,27.0009,27.0109,-81.1891,-81.1691,0
8056,27.0009,27.0109,-81.1691,-81.1491,0
8057,27.0009,27.0109,-81.1491,-81.1291,0
8058,27.0009,27.0109,-81.1291,-81.1091,0
8059,27.0009,27.0109,-81.1091,-81.0891,0
8060,27.0009,27.0109,-81.0891,-81.0691,1
8061,27.0009,27.0109,-81.0691,-81.0491,0
8062,27.0009,27.0109,-81.0491,-81.0291,0
8063,27.0009,27.0109,-81.0291,-81.0091,0
8064,27.0009,27.0109,-81.0091,-80.9891,1
8065,27.0009,27.0109,-80.9891,-80.9691,1
8066,27.0009,27.0109,-80.9691,-80.9491,1
8067,27.0009,27.0109,-80.9491,-80.9291,1
8068,27.0009,27.0109,-80.9291,-80.9091,1
8069,27.0009,27.0109,-80.9091,-80.8891,1
8070,27.0009,27.0109,-80.8891,-80.8691,1
8071,27.0009,27.0109,-80.8691,-80.8491,1
8072,27.0009,27.0109,-80.8491,-80.8291,1
8073,27.0009,27.0109,-80.8291,-80.8091,1
8074,27.0009,27.0109,-80.8091,-80.7891,1
8075,27.0009,27.0109,-80.7891,-80.7691,1
8076,27.0009,27.0109,-80.7691,-80.7491,1
8077,27.0009,27.0109,-80.7491,-80.7291,1
8078,27.0009,27.0109,-80.7291,-80.7091,1
8079,27.0009,27.0109,-80.7091,-80.6891,1
8080,27.0009,27.0109,-80.6891,-80.6691,1
8081,27.0009,27.0109,-80.6691,-80.6491,1
8082,27.0009,27.0109,-80.6491,-80.6291,1
8083,27.0009,27.0109,-80.6291,-80.6091,1
8084,27.0009,27.0109,-80.6091,-80.5891,1
8085,27.0009,27.0109,-80.5891,-80.5691,1
8086,27.0009,27.0109,-80.5691,-80.5491,0
8087,27.0009,27.0109,-80.5491,-80.5291,0
8088,27.0009,27.0109,-80.5291,-80.5091,0
8089,27.0009,27.0109,-80.5091,-80.4891,0
8090,27.0009,27.0109,-80.4891,-80.4691,0
8091,27.0009,27.0109,-80.4691,-80.4491,0
8092,27.0009,27.0109,-80.4491,-80.4291,0
8093,27.0009,27.0109,-80.4291,-80.4091,0
8094,27.0009,27.0109,-80.4091,-80.3891,0
8095,27.0009,27.0109,-80.3891,-80.3691,0
8096,27.0009,27.0109,-80.3691,-80.3491,0
8097,27.0009,27.0109,-80.3491,-80.3291,0
8098,27.0009,27.0109,-80.3291,-80.3091,0
8099,27.0009,27.0109,-80.3091,-80.2891,0
8100,27.0009,27.0109,-80.2891,-80.2691,0
8101,27.0009,27.0109,-80.2691,-80.2491,0
8102,27.0009,27.0109,-80.2491,-80.2291,0
8103,27.0009,27.0109,-80.2291,-80.2091,0
8104,27.0009,27.0109,-80.2091,-80.1891,0
8105,27.0009,27.0109,-80.1891,-80.1691,0
8106,27.0009,27.0109,-80.1691,-80.1491,0
8107,27.0009,27.0109,-80.1491,-80.1291,0
8108,27.0009,27.0109,-80.1291,-80.1091,0
8109,27.0009,27.0109,-80.1091,-80.0891,1
8110,27.0009,27.0109,-80.0891,-80.0691,1
8111,27.0009,27.0109,-80.0691,-80.0491,1
8112,27.0009,27.0109,-80.0491,-80.0291,0
8113,27.0009,27.0109,-80.0291,-80.0091,1
8114,27.0009,27.0109,-80.0091,-79.9891,1
8115,27.0009,27.0109,-79.9891,-79.9691,1
8116,27.0009,27.0109,-79.9691,-79.9491,1
8117,27.0009,27.0109,-79.9491,-79.9291,1
8118,27.0009,27.0109,-79.9291,-79.9091,1
8119,27.0009,27.0109,-79.9091,-79.8891,1
8120,27.0009,27.0109,-79.8891,-79.8691,0
8121,27.0009,27.0109,-79.8691,-79.8491,0
8122,27.0109,27.0209,-82.4691,-82.4491,0
8123,27.0109,27.0209,-82.4491,-82.4291,1
8124,27.0109,27.0209,-82.4291,-82.4091,1
8125,27.0109,27.0209,-82.4091,-82.3891,0
8126,27.0109,27.0209,-82.3891,-82.3691,0
8127,27.0109,27.0209,-82.3691,-82.3491,0
8128,27.0109,27.0209,-82.3491,-82.3291,0
8129,27.0109,27.0209,-82.3291,-82.3091,0
8130,27.0109,27.0209,-82.3091,-82.2891,0
8131,27.0109,27.0209,-82.2891,-82.2691,1
8132,27.0109,27.0209,-82.2691,-82.2491,1
8133,27.0109,27.0209,-82.2491,-82.2291,0
8134,27.0109,27.0209,-82.2291,-82.2091,0
8135,27.0109,27.0209,-82.2091,-82.1891,0
8136,27.0109,27.0209,-82.1891,-82.1691,0
8137,27.0109,27.0209,-82.1691,-82.1491,0
8138,27.0109,27.0209,-82.1491,-82.1291,0
8139,27.0109,27.0209,-82.1291,-82.1091,0
8140,27.0109,27.0209,-82.1091,-82.0891,0
8141,27.0109,27.0209,-82.0891,-82.0691,0
8142,27.0109,27.0209,-82.0691,-82.0491,0
8143,27.0109,27.0209,-82.0491,-82.0291,1
8144,27.0109,27.0209,-82.0291,-82.0091,1
8145,27.0109,27.0209,-82.0091,-81.9891,1
8146,27.0109,27.0209,-81.9891,-81.9691,1
8147,27.0109,27.0209,-81.9691,-81.9491,0
8148,27.0109,27.0209,-81.9491,-81.9291,0
8149,27.0109,27.0209,-81.9291,-81.9091,0
8150,27.0109,27.0209,-81.9091,-81.8891,0
8151,27.0109,27.0209,-81.8891,-81.8691,0
8152,27.0109,27.0209,-81.8691,-81.8491,0
8153,27.0109,27.0209,-81.8491,-81.8291,0
8154,27.0109,27.0209,-81.8291,-81.8091,0
8155,27.0109,27.0209,-81.8091,-81.7891,0
8156,27.0109,27.0209,-81.7891,-81.7691,0
8157,27.0109,27.0209,-81.7691,-81.7491,0
8158,27.0109,27.0209,-81.7491,-81.7291,0
8159,27.0109,27.0209,-81.7291,-81.7091,0
8160,27.0109,27.0209,-81.7091,-81.6891,0
8161,27.0109,27.0209,-81.6891,-81.6691,0
8162,27.0109,27.0209,-81.6691,-81.6491,0
8163,27.0109,27.0209,-81.6491,-81.6291,0
8164,27.0109,27.0209,-81.6291,-81.6091,0
8165,27.0109,27.0209,-81.6091,-81.5891,0
8166,27.0109,27.0209,-81.5891,-81.5691,0
8167,27.0109,27.0209,-81.5691,-81.5491,0
8168,27.0109,27.0209,-81.5491,-81.5291,0
8169,27.0109,27.0209,-81.5291,-81.5091,0
8170,27.0109,27.0209,-81.5091,-81.4891,0
8171,27.0109,27.0209,-81.4891,-81.4691,0
8172,27.0109,27.0209,-81.4691,-81.4491,0
8173,27.0109,27.0209,-81.4491,-81.4291,0
8174,27.0109,27.0209,-81.4291,-81.4091,0
8175,27.0109,27.0209,-81.4091,-81.3891,0
8176,27.0109,27.0209,-81.3891,-81.3691,0
8177,27.0109,27.0209,-81.3691,-81.3491,0
8178,27.0109,27.0209,-81.3491,-81.3291,0
8179,27.0109,27.0209,-81.3291,-81.3091,0
8180,27.0109,27.0209,-81.3091,-81.2891,0
8181,27.0109,27.0209,-81.2891,-81.2691,0
8182,27.0109,27.0209,-81.2691,-81.2491,0
8183,27.0109,27.0209,-81.2491,-81.2291,0
8184,27.0109,27.0209,-81.2291,-81.2091,0
8185,27.0109,27.0209,-81.2091,-81.1891,0
8186,27.0109,27.0209,-81.1891,-81.1691,0
8187,27.0109,27.0209,-81.1691,-81.1491,0
8188,27.0109,27.0209,-81.1491,-81.1291,0
8189,27.0109,27.0209,-81.1291,-81.1091,0
8190,27.0109,27.0209,-81.1091,-81.0891,0
8191,27.0109,27.0209,-81.0891,-81.0691,0
8192,27.0109,27.0209,-81.0691,-81.0491,0
8193,27.0109,27.0209,-81.0491,-81.0291,0
8194,27.0109,27.0209,-81.0291,-81.0091,0
8195,27.0109,27.0209,-81.0091,-80.9891,0
8196,27.0109,27.0209,-80.9891,-80.9691,0
8197,27.0109,27.0209,-80.9691,-80.9491,1
8198,27.0109,27.0209,-80.9491,-80.9291,1
8199,27.0109,27.0209,-80.9291,-80.9091,1
8200,27.0109,27.0209,-80.9091,-80.8891,1
8201,27.0109,27.0209,-80.8891,-80.8691,1
8202,27.0109,27.0209,-80.8691,-80.8491,1
8203,27.0109,27.0209,-80.8491,-80.8291,1
8204,27.0109,27.0209,-80.8291,-80.8091,1
8205,27.0109,27.0209,-80.8091,-80.7891,1
8206,27.0109,27.0209,-80.7891,-80.7691,1
8207,27.0109,27.0209,-80.7691,-80.7491,1
8208,27.0109,27.0209,-80.7491,-80.7291,1
8209,27.0109,27.0209,-80.7291,-80.7091,1
8210,27.0109,27.0209,-80.7091,-80.6891,1
8211,27.0109,27.0209,-80.6891,-80.6691,1
8212,27.0109,27.0209,-80.6691,-80.6491,1
8213,27.0109,27.0209,-80.6491,-80.6291,1
8214,27.0109,27.0209,-80.6291,-80.6091,0
8215,27.0109,27.0209,-80.6091,-80.5891,1
8216,27.0109,27.0209,-80.5891,-80.5691,1
8217,27.0109,27.0209,-80.5691,-80.5491,1
8218,27.0109,27.0209,-80.5491,-80.5291,0
8219,27.0109,27.0209,-80.5291,-80.5091,0
8220,27.0109,27.0209,-80.5091,-80.4891,0
8221,27.0109,27.0209,-80.4891,-80.4691,0
8222,27.0109,27.0209,-80.4691,-80.4491,0
8223,27.0109,27.0209,-80.4491,-80.4291,1
8224,27.0109,27.0209,-80.4291,-80.4091,0
8225,27.0109,27.0209,-80.4091,-80.3891,0
8226,27.0109,27.0209,-80.3891,-80.3691,0
8227,27.0109,27.0209,-80.3691,-80.3491,0
8228,27.0109,27.0209,-80.3491,-80.3291,0
